date,open,high,low,close,volume
2020-10-05 05:00:00,300.72541695,300.72541695,300.72541695,300.72541695,900
2020-10-05 05:15:00,300.432882498,300.432882498,300.432882498,300.432882498,100
2020-10-05 06:15:00,300.676661208,300.676661208,300.676661208,300.676661208,100
2020-10-05 06:30:00,300.78392384,300.793674989,300.78392384,300.793674989,600
2020-10-05 07:00:00,300.871684176,300.871684176,300.871684176,300.871684176,100
2020-10-05 07:15:00,301.193472074,301.554264565,301.193472074,301.427499636,3880
2020-10-05 07:30:00,301.076458293,301.076458293,301.076458293,301.076458293,331
2020-10-05 07:45:00,301.144716332,301.310485855,301.144716332,301.310485855,4517
2020-10-05 08:15:00,301.145106378,301.437250784,301.017951402,301.017951402,1755
2020-10-05 08:30:00,300.949693363,300.96919566,300.949693363,300.96919566,390
2020-10-05 09:00:00,301.037453699,301.144716332,301.037453699,301.144716332,466
2020-10-05 09:15:00,301.261730113,301.261730113,301.125214035,301.125214035,740
2020-10-05 09:30:00,301.066707144,301.173969777,300.988697957,301.027702551,7174
2020-10-05 09:45:00,301.008200254,301.95406165,301.008200254,301.778443467,260841
2020-10-05 10:00:00,301.783416552,302.066199856,301.417748487,301.486006526,123865
2020-10-05 10:15:00,301.534762268,302.266098399,301.534762268,302.234699701,89888
2020-10-05 10:30:00,302.265318307,302.636642038,302.246596102,302.451370219,159483
2020-10-05 10:45:00,302.490374812,303.172955201,302.490374812,303.007283189,103911
2020-10-05 11:00:00,303.007185678,303.29972013,302.96330551,303.002310104,65757
2020-10-05 11:15:00,303.016936826,303.309471279,302.938927639,302.987683381,76157
2020-10-05 11:30:00,302.997434529,303.54349884,302.997434529,303.246088814,48423
2020-10-05 11:45:00,303.280217833,303.289968982,302.929176491,303.085194865,31019
2020-10-05 12:00:00,303.05594142,303.181731234,302.938927639,303.155305622,57361
2020-10-05 12:15:00,303.172955201,303.24121324,303.016936826,303.153452904,64366
2020-10-05 12:30:00,303.153452904,303.289968982,303.065692568,303.289968982,30619
2020-10-05 12:45:00,303.270466685,303.367978169,303.250964388,303.250964388,26293
2020-10-05 13:00:00,303.348475872,303.348475872,303.172955201,303.309471279,32622
2020-10-05 13:15:00,303.387480466,303.406982763,303.124199459,303.406982763,30646
2020-10-05 13:30:00,303.426485059,303.426485059,302.968181084,303.172955201,50850
2020-10-05 13:45:00,303.182706349,303.192457498,302.997434529,303.104697162,34750
2020-10-05 14:00:00,303.078564084,303.104697162,302.539130554,302.638494756,50282
2020-10-05 14:15:00,302.578135148,302.7458549,302.363609883,302.7458549,51366
2020-10-05 14:30:00,302.723427259,302.958429936,302.587886296,302.773158116,41752
2020-10-05 14:45:00,302.780764012,303.319222427,302.780764012,303.289968982,63215
2020-10-05 15:00:00,303.280217833,303.840908867,303.182803861,303.82140657,92505
2020-10-05 15:15:00,303.797028699,304.2504571,303.602005731,304.177323487,112022
2020-10-05 15:30:00,304.226079229,304.479609088,304.138318893,304.43377869,62148
2020-10-05 15:45:00,304.4015999,304.518613681,304.0993143,304.0993143,231527
2020-10-05 16:00:00,304.118816597,304.460106791,304.040807409,304.284781142,317813
2020-10-05 16:15:00,304.333341862,304.333341862,303.865286738,303.865286738,5595
2020-10-05 16:30:00,303.953047074,303.953047074,303.953047074,303.953047074,211
2020-10-05 17:30:00,304.099216788,304.099216788,304.099216788,304.099216788,200
2020-10-05 17:45:00,304.284586119,304.284586119,304.284586119,304.284586119,202
2020-10-05 18:00:00,303.855535589,303.855535589,303.855535589,303.855535589,302
2020-10-05 18:15:00,303.923793628,303.923793628,303.923793628,303.923793628,1500
2020-10-05 18:30:00,304.138318893,304.138318893,304.138318893,304.138318893,100
2020-10-05 18:45:00,304.187074635,304.226079229,304.187074635,304.226079229,403
2020-10-05 19:00:00,304.16766985,304.16766985,304.16766985,304.16766985,305
2020-10-05 19:15:00,303.563001137,303.602005731,303.426485059,303.533747692,5521
2020-10-05 19:30:00,303.514245395,303.709268363,303.514245395,303.709268363,1069
2020-10-05 19:45:00,303.572752286,303.572752286,303.572752286,303.572752286,500
2020-10-06 04:15:00,303.11444831,303.11444831,303.11444831,303.11444831,200
2020-10-06 05:00:00,302.958429936,302.968181084,302.958429936,302.968181084,400
2020-10-06 05:15:00,303.211959794,303.260715536,303.211959794,303.260715536,2100
2020-10-06 06:30:00,303.504494247,303.514245395,303.504494247,303.514245395,200
2020-10-06 06:45:00,303.328973575,303.328973575,303.202208646,303.202208646,602
2020-10-06 07:30:00,303.54349884,303.553249989,303.533747692,303.553249989,800
2020-10-06 07:45:00,304.0993143,304.109065448,304.060309706,304.109065448,1142
2020-10-06 08:00:00,304.070060854,304.070060854,304.070060854,304.070060854,500
2020-10-06 08:15:00,304.070060854,304.138318893,303.894540183,303.894540183,997
2020-10-06 08:30:00,304.216328081,304.294337268,304.216328081,304.294337268,400
2020-10-06 08:45:00,304.284586119,304.284586119,304.284586119,304.284586119,100
2020-10-06 09:00:00,304.460106791,304.469857939,304.448405413,304.450355642,618
2020-10-06 09:15:00,304.460106791,304.58687172,304.460106791,304.479609088,3720
2020-10-06 09:30:00,304.52836483,304.58687172,304.460106791,304.479609088,5614
2020-10-06 09:45:00,304.479609088,304.762392392,303.953047074,304.313839565,282546
2020-10-06 10:00:00,304.323590713,304.357719733,303.72877066,304.021305112,75858
2020-10-06 10:15:00,304.138416405,304.781894688,304.138416405,304.733138946,68112
2020-10-06 10:30:00,304.684383204,305.054926844,304.616125165,304.83065043,71804
2020-10-06 10:45:00,304.840401579,305.045175695,303.748272957,304.118816597,78046
2020-10-06 11:00:00,304.123692171,304.840401579,304.050558558,304.508862533,73982
2020-10-06 11:15:00,304.508862533,304.723387798,304.196825784,304.260208248,63636
2020-10-06 11:30:00,304.284586119,304.323590713,303.631259176,304.021305112,80479
2020-10-06 11:45:00,303.992051667,304.386973178,303.738521809,304.362595307,39783
2020-10-06 12:00:00,304.313839565,304.328466287,303.367978169,303.602005731,78176
2020-10-06 12:15:00,303.582503434,304.206576932,303.582503434,304.165914643,65181
2020-10-06 12:30:00,304.206576932,304.313839565,303.992051667,304.15782119,47288
2020-10-06 12:45:00,304.225981718,304.362595307,304.021305112,304.34309301,37363
2020-10-06 13:00:00,304.372346455,304.898908469,304.372346455,304.826164902,62830
2020-10-06 13:15:00,304.879406172,305.220696367,304.742890095,305.191442922,66054
2020-10-06 13:30:00,305.181691773,305.425470483,305.035424547,305.035424547,45491
2020-10-06 13:45:00,305.035424547,305.308456702,304.976917657,305.113433734,71982
2020-10-06 14:00:00,305.10524277,305.154291046,304.77214354,304.976917657,61924
2020-10-06 14:15:00,304.967166508,305.435221632,304.879406172,305.415719335,123237
2020-10-06 14:30:00,305.405968187,305.708253787,305.327958999,305.552235413,91002
2020-10-06 14:45:00,305.600991155,306.344223687,305.592215121,306.342078434,85156
2020-10-06 15:00:00,306.332327285,306.498096808,300.754670395,301.895554759,651836
2020-10-06 15:15:00,301.876052462,301.876052462,299.730799812,301.055200789,379404
2020-10-06 15:30:00,301.027702551,301.388495042,300.209581199,301.100836164,176506
2020-10-06 15:45:00,301.076458293,301.993066243,300.579149724,300.705914653,139822
2020-10-06 16:00:00,300.696163505,300.803426137,299.536361913,299.984329671,251884
2020-10-06 16:15:00,300.062338858,303.60785642,299.974578522,300.403629053,104150
2020-10-06 16:30:00,300.169601491,300.169601491,300.169601491,300.169601491,156
