date,open,high,low,close,volume
2020-10-05 08:15:00,57.3768473569,57.4334426989,57.3675246633,57.4334426989,2446
2020-10-05 08:30:00,57.3675246633,57.3769415255,57.3016066277,57.3016066277,2500
2020-10-05 08:45:00,57.3675246633,57.3675246633,57.3581078011,57.3581078011,300
2020-10-05 09:00:00,57.3675246633,57.3675246633,57.3675246633,57.3675246633,300
2020-10-05 09:15:00,57.3628162322,57.3863583878,57.3392740766,57.3486909389,2300
2020-10-05 09:30:00,57.3298572144,57.3298572144,57.2545223166,57.2545223166,5689
2020-10-05 09:45:00,57.3016066277,57.3016066277,56.9529943882,57.0661850722,665997
2020-10-05 10:00:00,57.0661850722,57.14151997,56.9155152766,57.0661850722,965967
2020-10-05 10:15:00,57.0756019344,57.2780644722,57.0661850722,57.1979269747,355478
2020-10-05 10:30:00,57.1980211433,57.2356885922,57.0643958683,57.0661850722,365288
2020-10-05 10:45:00,57.0756019344,57.4334426989,57.0565798727,57.4240258366,574894
2020-10-05 11:00:00,57.4240258366,57.65003053,57.3863583878,57.5759198243,195281
2020-10-05 11:15:00,57.5841124944,57.7441991522,57.5087775967,57.7441991522,316727
2020-10-05 11:30:00,57.73478229,57.8477846367,57.7159485656,57.73478229,333536
2020-10-05 11:45:00,57.7441991522,57.81953405,57.7131235069,57.8101171878,271488
2020-10-05 12:00:00,57.8101171878,57.8402511469,57.7441991522,57.7912834633,274405
2020-10-05 12:15:00,57.7912834633,57.8007003256,57.7159485656,57.7630328767,263633
2020-10-05 12:30:00,57.7630328767,57.8430762056,57.7441991522,57.8383677745,303206
2020-10-05 12:45:00,57.8289509122,57.8854520856,57.7724497389,57.8666183611,170339
2020-10-05 13:00:00,57.8666183611,57.8667125298,57.7724497389,57.8289509122,253666
2020-10-05 13:15:00,57.8383677745,57.86190993,57.8054087567,57.8289509122,192128
2020-10-05 13:30:00,57.8242424811,57.8666183611,57.7724497389,57.77715817,188428
2020-10-05 13:45:00,57.7724497389,57.81953405,57.7441991522,57.8007003256,202929
2020-10-05 14:00:00,57.8007003256,57.8101171878,57.7253654278,57.7441991522,325284
2020-10-05 14:15:00,57.73478229,57.7818666011,57.7253654278,57.7724497389,474312
2020-10-05 14:30:00,57.77715817,57.8760352234,57.7724497389,57.8572014989,224633
